dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1854-10-01,27.588,1.644,Ahmadabad,India,23.31N,72.52E
1854-11-01,24.225,1.6130000000000002,Ahmadabad,India,23.31N,72.52E
1854-12-01,20.491,1.993,Ahmadabad,India,23.31N,72.52E
1855-01-01,19.763,2.005,Ahmadabad,India,23.31N,72.52E
1855-02-01,21.892000000000003,1.815,Ahmadabad,India,23.31N,72.52E
1855-03-01,,,Ahmadabad,India,23.31N,72.52E
1855-04-01,31.017000000000003,1.879,Ahmadabad,India,23.31N,72.52E
1855-05-01,33.27200000000001,1.433,Ahmadabad,India,23.31N,72.52E
1855-06-01,31.561999999999998,1.491,Ahmadabad,India,23.31N,72.52E
1855-07-01,28.776999999999997,1.519,Ahmadabad,India,23.31N,72.52E
1855-08-01,27.38,1.325,Ahmadabad,India,23.31N,72.52E
1855-09-01,27.358,1.3019999999999998,Ahmadabad,India,23.31N,72.52E
1855-10-01,26.566000000000006,1.628,Ahmadabad,India,23.31N,72.52E
1855-11-01,23.633000000000003,1.58,Ahmadabad,India,23.31N,72.52E
1855-12-01,19.322,1.958,Ahmadabad,India,23.31N,72.52E
1856-01-01,19.458,1.638,Ahmadabad,India,23.31N,72.52E
1856-02-01,21.308000000000003,1.936,Ahmadabad,India,23.31N,72.52E
1856-03-01,25.744,1.846,Ahmadabad,India,23.31N,72.52E
1856-04-01,30.038,1.57,Ahmadabad,India,23.31N,72.52E
1856-05-01,,,Ahmadabad,India,23.31N,72.52E
1856-06-01,31.522,1.599,Ahmadabad,India,23.31N,72.52E
1856-07-01,28.275,1.475,Ahmadabad,India,23.31N,72.52E
1856-08-01,26.193,1.768,Ahmadabad,India,23.31N,72.52E
1856-09-01,26.8,1.524,Ahmadabad,India,23.31N,72.52E
1856-10-01,26.147,1.514,Ahmadabad,India,23.31N,72.52E
1856-11-01,23.485,1.579,Ahmadabad,India,23.31N,72.52E
1856-12-01,19.945,1.6880000000000002,Ahmadabad,India,23.31N,72.52E
1857-01-01,18.616,1.656,Ahmadabad,India,23.31N,72.52E
1857-02-01,20.835,1.932,Ahmadabad,India,23.31N,72.52E
1857-03-01,25.436,1.696,Ahmadabad,India,23.31N,72.52E
1857-04-01,29.212,1.6,Ahmadabad,India,23.31N,72.52E
1857-05-01,31.805000000000003,1.3030000000000002,Ahmadabad,India,23.31N,72.52E
1857-06-01,30.413,1.561,Ahmadabad,India,23.31N,72.52E
1857-07-01,28.072,1.577,Ahmadabad,India,23.31N,72.52E
1857-08-01,26.839000000000002,1.336,Ahmadabad,India,23.31N,72.52E
1857-09-01,27.114,1.304,Ahmadabad,India,23.31N,72.52E
1857-10-01,25.975,1.798,Ahmadabad,India,23.31N,72.52E
1857-11-01,23.392,1.811,Ahmadabad,India,23.31N,72.52E
1857-12-01,19.978,1.6569999999999998,Ahmadabad,India,23.31N,72.52E
1858-01-01,,,Ahmadabad,India,23.31N,72.52E
1858-02-01,,,Ahmadabad,India,23.31N,72.52E
1858-03-01,,,Ahmadabad,India,23.31N,72.52E
1858-04-01,,,Ahmadabad,India,23.31N,72.52E
1858-05-01,,,Ahmadabad,India,23.31N,72.52E
1858-06-01,,,Ahmadabad,India,23.31N,72.52E
1858-07-01,,,Ahmadabad,India,23.31N,72.52E
1858-08-01,,,Ahmadabad,India,23.31N,72.52E
1858-09-01,,,Ahmadabad,India,23.31N,72.52E
1858-10-01,,,Ahmadabad,India,23.31N,72.52E
1858-11-01,,,Ahmadabad,India,23.31N,72.52E
1858-12-01,,,Ahmadabad,India,23.31N,72.52E
1859-01-01,,,Ahmadabad,India,23.31N,72.52E
1859-02-01,,,Ahmadabad,India,23.31N,72.52E
1859-03-01,,,Ahmadabad,India,23.31N,72.52E
1859-04-01,,,Ahmadabad,India,23.31N,72.52E
1859-05-01,,,Ahmadabad,India,23.31N,72.52E
1859-06-01,,,Ahmadabad,India,23.31N,72.52E
1859-07-01,,,Ahmadabad,India,23.31N,72.52E
1859-08-01,,,Ahmadabad,India,23.31N,72.52E
1859-09-01,,,Ahmadabad,India,23.31N,72.52E
1859-10-01,,,Ahmadabad,India,23.31N,72.52E
1859-11-01,,,Ahmadabad,India,23.31N,72.52E
1859-12-01,,,Ahmadabad,India,23.31N,72.52E
1860-01-01,,,Ahmadabad,India,23.31N,72.52E
1860-02-01,,,Ahmadabad,India,23.31N,72.52E
1860-03-01,,,Ahmadabad,India,23.31N,72.52E
1860-04-01,,,Ahmadabad,India,23.31N,72.52E
1860-05-01,,,Ahmadabad,India,23.31N,72.52E
1860-06-01,,,Ahmadabad,India,23.31N,72.52E
1860-07-01,,,Ahmadabad,India,23.31N,72.52E
1860-08-01,,,Ahmadabad,India,23.31N,72.52E
1860-09-01,,,Ahmadabad,India,23.31N,72.52E
1860-10-01,,,Ahmadabad,India,23.31N,72.52E
1860-11-01,,,Ahmadabad,India,23.31N,72.52E
1860-12-01,,,Ahmadabad,India,23.31N,72.52E
1861-01-01,,,Ahmadabad,India,23.31N,72.52E
1861-02-01,,,Ahmadabad,India,23.31N,72.52E
1861-03-01,,,Ahmadabad,India,23.31N,72.52E
1861-04-01,,,Ahmadabad,India,23.31N,72.52E
1861-05-01,,,Ahmadabad,India,23.31N,72.52E
1861-06-01,,,Ahmadabad,India,23.31N,72.52E
1861-07-01,,,Ahmadabad,India,23.31N,72.52E
1861-08-01,,,Ahmadabad,India,23.31N,72.52E
1861-09-01,,,Ahmadabad,India,23.31N,72.52E
1861-10-01,,,Ahmadabad,India,23.31N,72.52E
1861-11-01,,,Ahmadabad,India,23.31N,72.52E
1861-12-01,,,Ahmadabad,India,23.31N,72.52E
1862-01-01,,,Ahmadabad,India,23.31N,72.52E
1862-02-01,,,Ahmadabad,India,23.31N,72.52E
1862-03-01,,,Ahmadabad,India,23.31N,72.52E
1862-04-01,,,Ahmadabad,India,23.31N,72.52E
1862-05-01,,,Ahmadabad,India,23.31N,72.52E
1862-06-01,,,Ahmadabad,India,23.31N,72.52E
1862-07-01,,,Ahmadabad,India,23.31N,72.52E
1862-08-01,,,Ahmadabad,India,23.31N,72.52E
1862-09-01,,,Ahmadabad,India,23.31N,72.52E
1862-10-01,,,Ahmadabad,India,23.31N,72.52E
1862-11-01,,,Ahmadabad,India,23.31N,72.52E
1862-12-01,,,Ahmadabad,India,23.31N,72.52E
1863-01-01,,,Ahmadabad,India,23.31N,72.52E
1863-02-01,,,Ahmadabad,India,23.31N,72.52E
1863-03-01,,,Ahmadabad,India,23.31N,72.52E
1863-04-01,,,Ahmadabad,India,23.31N,72.52E
1863-05-01,,,Ahmadabad,India,23.31N,72.52E
1863-06-01,,,Ahmadabad,India,23.31N,72.52E
1863-07-01,,,Ahmadabad,India,23.31N,72.52E
1863-08-01,,,Ahmadabad,India,23.31N,72.52E
1863-09-01,,,Ahmadabad,India,23.31N,72.52E
1863-10-01,,,Ahmadabad,India,23.31N,72.52E
1863-11-01,,,Ahmadabad,India,23.31N,72.52E
1863-12-01,,,Ahmadabad,India,23.31N,72.52E
1864-01-01,,,Ahmadabad,India,23.31N,72.52E
1864-02-01,,,Ahmadabad,India,23.31N,72.52E
1864-03-01,,,Ahmadabad,India,23.31N,72.52E
1864-04-01,,,Ahmadabad,India,23.31N,72.52E
1864-05-01,,,Ahmadabad,India,23.31N,72.52E
1864-06-01,,,Ahmadabad,India,23.31N,72.52E
1864-07-01,,,Ahmadabad,India,23.31N,72.52E
1864-08-01,,,Ahmadabad,India,23.31N,72.52E
1864-09-01,,,Ahmadabad,India,23.31N,72.52E
1864-10-01,,,Ahmadabad,India,23.31N,72.52E
1864-11-01,,,Ahmadabad,India,23.31N,72.52E
1864-12-01,,,Ahmadabad,India,23.31N,72.52E
1865-01-01,,,Ahmadabad,India,23.31N,72.52E
1865-02-01,,,Ahmadabad,India,23.31N,72.52E
1865-03-01,,,Ahmadabad,India,23.31N,72.52E
1865-04-01,30.034,1.816,Ahmadabad,India,23.31N,72.52E
1865-05-01,32.61600000000001,1.6030000000000002,Ahmadabad,India,23.31N,72.52E
1865-06-01,31.871,1.487,Ahmadabad,India,23.31N,72.52E
1865-07-01,28.669,1.5419999999999998,Ahmadabad,India,23.31N,72.52E
1865-08-01,27.257,1.379,Ahmadabad,India,23.31N,72.52E
1865-09-01,27.945,1.357,Ahmadabad,India,23.31N,72.52E
1865-10-01,27.193,1.609,Ahmadabad,India,23.31N,72.52E
1865-11-01,24.511999999999997,1.751,Ahmadabad,India,23.31N,72.52E
1865-12-01,19.877,1.656,Ahmadabad,India,23.31N,72.52E
1866-01-01,19.772000000000002,1.743,Ahmadabad,India,23.31N,72.52E
1866-02-01,21.148000000000003,1.816,Ahmadabad,India,23.31N,72.52E
1866-03-01,25.667,1.856,Ahmadabad,India,23.31N,72.52E
1866-04-01,30.433000000000003,1.729,Ahmadabad,India,23.31N,72.52E
1866-05-01,33.005,1.5490000000000002,Ahmadabad,India,23.31N,72.52E
1866-06-01,31.374,1.481,Ahmadabad,India,23.31N,72.52E
1866-07-01,28.938000000000002,1.616,Ahmadabad,India,23.31N,72.52E
1866-08-01,27.127,1.406,Ahmadabad,India,23.31N,72.52E
1866-09-01,27.613000000000003,1.4169999999999998,Ahmadabad,India,23.31N,72.52E
1866-10-01,26.658,1.592,Ahmadabad,India,23.31N,72.52E
1866-11-01,24.05,1.7280000000000002,Ahmadabad,India,23.31N,72.52E
1866-12-01,20.975,1.596,Ahmadabad,India,23.31N,72.52E
1867-01-01,19.558,1.789,Ahmadabad,India,23.31N,72.52E
1867-02-01,,,Ahmadabad,India,23.31N,72.52E
1867-03-01,,,Ahmadabad,India,23.31N,72.52E
1867-04-01,,,Ahmadabad,India,23.31N,72.52E
1867-05-01,32.394000000000005,1.44,Ahmadabad,India,23.31N,72.52E
1867-06-01,31.72,1.504,Ahmadabad,India,23.31N,72.52E
1867-07-01,28.646,1.55,Ahmadabad,India,23.31N,72.52E
1867-08-01,27.258000000000003,1.408,Ahmadabad,India,23.31N,72.52E
1867-09-01,27.664,1.406,Ahmadabad,India,23.31N,72.52E
1867-10-01,27.226,1.587,Ahmadabad,India,23.31N,72.52E
1867-11-01,24.988000000000003,1.917,Ahmadabad,India,23.31N,72.52E
1867-12-01,20.981,1.703,Ahmadabad,India,23.31N,72.52E
1868-01-01,18.96,1.694,Ahmadabad,India,23.31N,72.52E
1868-02-01,20.993,1.868,Ahmadabad,India,23.31N,72.52E
1868-03-01,25.82,1.86,Ahmadabad,India,23.31N,72.52E
1868-04-01,,,Ahmadabad,India,23.31N,72.52E
1868-05-01,33.204,1.533,Ahmadabad,India,23.31N,72.52E
1868-06-01,31.534,1.477,Ahmadabad,India,23.31N,72.52E
1868-07-01,28.756,1.521,Ahmadabad,India,23.31N,72.52E
1868-08-01,27.464000000000002,1.389,Ahmadabad,India,23.31N,72.52E
1868-09-01,27.711,1.41,Ahmadabad,India,23.31N,72.52E
1868-10-01,27.558000000000003,1.595,Ahmadabad,India,23.31N,72.52E
1868-11-01,23.759,1.765,Ahmadabad,India,23.31N,72.52E
1868-12-01,20.299,1.5590000000000002,Ahmadabad,India,23.31N,72.52E
1869-01-01,19.261,1.811,Ahmadabad,India,23.31N,72.52E
1869-02-01,22.515,1.81,Ahmadabad,India,23.31N,72.52E
1869-03-01,25.919,1.892,Ahmadabad,India,23.31N,72.52E
1869-04-01,30.758000000000006,1.829,Ahmadabad,India,23.31N,72.52E
1869-05-01,32.923,1.578,Ahmadabad,India,23.31N,72.52E
1869-06-01,31.791,1.525,Ahmadabad,India,23.31N,72.52E
1869-07-01,28.886999999999997,1.518,Ahmadabad,India,23.31N,72.52E
1869-08-01,27.343000000000004,1.462,Ahmadabad,India,23.31N,72.52E
1869-09-01,28.05,1.403,Ahmadabad,India,23.31N,72.52E
1869-10-01,27.113000000000003,1.61,Ahmadabad,India,23.31N,72.52E
1869-11-01,24.044,1.658,Ahmadabad,India,23.31N,72.52E
1869-12-01,19.677,1.722,Ahmadabad,India,23.31N,72.52E
1870-01-01,19.2,1.607,Ahmadabad,India,23.31N,72.52E
1870-02-01,21.065,1.834,Ahmadabad,India,23.31N,72.52E
1870-03-01,25.963,1.78,Ahmadabad,India,23.31N,72.52E
1870-04-01,30.524,1.714,Ahmadabad,India,23.31N,72.52E
1870-05-01,33.265,1.3869999999999998,Ahmadabad,India,23.31N,72.52E
1870-06-01,31.694000000000006,1.513,Ahmadabad,India,23.31N,72.52E
1870-07-01,28.424,1.455,Ahmadabad,India,23.31N,72.52E
1870-08-01,26.728,1.259,Ahmadabad,India,23.31N,72.52E
1870-09-01,27.601,1.284,Ahmadabad,India,23.31N,72.52E
1870-10-01,26.864,1.5930000000000002,Ahmadabad,India,23.31N,72.52E
1870-11-01,23.846999999999998,1.835,Ahmadabad,India,23.31N,72.52E
1870-12-01,19.388,1.499,Ahmadabad,India,23.31N,72.52E
1871-01-01,18.618,1.719,Ahmadabad,India,23.31N,72.52E
1871-02-01,20.988000000000003,1.931,Ahmadabad,India,23.31N,72.52E
1871-03-01,26.033,1.928,Ahmadabad,India,23.31N,72.52E
1871-04-01,30.723000000000006,1.589,Ahmadabad,India,23.31N,72.52E
1871-05-01,32.499,1.425,Ahmadabad,India,23.31N,72.52E
1871-06-01,31.449,1.445,Ahmadabad,India,23.31N,72.52E
1871-07-01,28.430999999999997,1.3869999999999998,Ahmadabad,India,23.31N,72.52E
1871-08-01,27.356,1.208,Ahmadabad,India,23.31N,72.52E
1871-09-01,27.671,1.278,Ahmadabad,India,23.31N,72.52E
1871-10-01,27.188,1.471,Ahmadabad,India,23.31N,72.52E
1871-11-01,23.489,1.6,Ahmadabad,India,23.31N,72.52E
1871-12-01,20.001,1.493,Ahmadabad,India,23.31N,72.52E
1872-01-01,18.922,1.872,Ahmadabad,India,23.31N,72.52E
1872-02-01,21.173,1.757,Ahmadabad,India,23.31N,72.52E
1872-03-01,26.367,1.744,Ahmadabad,India,23.31N,72.52E
1872-04-01,30.379,1.761,Ahmadabad,India,23.31N,72.52E
1872-05-01,32.792,1.339,Ahmadabad,India,23.31N,72.52E
1872-06-01,31.324,1.381,Ahmadabad,India,23.31N,72.52E
1872-07-01,28.406999999999996,1.456,Ahmadabad,India,23.31N,72.52E
1872-08-01,27.04,1.495,Ahmadabad,India,23.31N,72.52E
1872-09-01,27.652,1.254,Ahmadabad,India,23.31N,72.52E
1872-10-01,27.235,1.479,Ahmadabad,India,23.31N,72.52E
1872-11-01,23.61,1.543,Ahmadabad,India,23.31N,72.52E
1872-12-01,19.765,1.811,Ahmadabad,India,23.31N,72.52E
1873-01-01,18.871,1.693,Ahmadabad,India,23.31N,72.52E
1873-02-01,21.845,1.681,Ahmadabad,India,23.31N,72.52E
1873-03-01,25.906,1.754,Ahmadabad,India,23.31N,72.52E
1873-04-01,30.23,1.6880000000000002,Ahmadabad,India,23.31N,72.52E
1873-05-01,32.929,1.339,Ahmadabad,India,23.31N,72.52E
1873-06-01,31.500999999999998,1.392,Ahmadabad,India,23.31N,72.52E
1873-07-01,28.516,1.527,Ahmadabad,India,23.31N,72.52E
1873-08-01,27.254,1.21,Ahmadabad,India,23.31N,72.52E
1873-09-01,27.456,1.386,Ahmadabad,India,23.31N,72.52E
1873-10-01,27.291999999999998,1.526,Ahmadabad,India,23.31N,72.52E
1873-11-01,23.803,1.524,Ahmadabad,India,23.31N,72.52E
1873-12-01,20.44,1.49,Ahmadabad,India,23.31N,72.52E
1874-01-01,19.143,1.6369999999999998,Ahmadabad,India,23.31N,72.52E
1874-02-01,21.695,1.624,Ahmadabad,India,23.31N,72.52E
1874-03-01,25.37,1.796,Ahmadabad,India,23.31N,72.52E
1874-04-01,30.694000000000006,1.561,Ahmadabad,India,23.31N,72.52E
1874-05-01,32.814,1.38,Ahmadabad,India,23.31N,72.52E
1874-06-01,31.361,1.483,Ahmadabad,India,23.31N,72.52E
1874-07-01,28.430999999999997,1.391,Ahmadabad,India,23.31N,72.52E
1874-08-01,27.323,1.251,Ahmadabad,India,23.31N,72.52E
1874-09-01,27.553,1.3219999999999998,Ahmadabad,India,23.31N,72.52E
1874-10-01,27.546999999999997,1.556,Ahmadabad,India,23.31N,72.52E
1874-11-01,24.311,1.588,Ahmadabad,India,23.31N,72.52E
1874-12-01,20.064,1.527,Ahmadabad,India,23.31N,72.52E
1875-01-01,19.073,0.985,Ahmadabad,India,23.31N,72.52E
1875-02-01,21.241999999999997,1.141,Ahmadabad,India,23.31N,72.52E
1875-03-01,28.74,1.496,Ahmadabad,India,23.31N,72.52E
1875-04-01,31.588,0.826,Ahmadabad,India,23.31N,72.52E
1875-05-01,33.562000000000005,1.254,Ahmadabad,India,23.31N,72.52E
1875-06-01,32.141,0.895,Ahmadabad,India,23.31N,72.52E
1875-07-01,27.828000000000003,1.384,Ahmadabad,India,23.31N,72.52E
1875-08-01,27.01,0.662,Ahmadabad,India,23.31N,72.52E
1875-09-01,27.271,0.621,Ahmadabad,India,23.31N,72.52E
1875-10-01,25.218000000000004,1.161,Ahmadabad,India,23.31N,72.52E
1875-11-01,23.703000000000003,0.8320000000000001,Ahmadabad,India,23.31N,72.52E
1875-12-01,20.733,0.8320000000000001,Ahmadabad,India,23.31N,72.52E
1876-01-01,20.08,1.778,Ahmadabad,India,23.31N,72.52E
1876-02-01,22.074,1.101,Ahmadabad,India,23.31N,72.52E
1876-03-01,26.587,1.609,Ahmadabad,India,23.31N,72.52E
1876-04-01,30.739,1.067,Ahmadabad,India,23.31N,72.52E
1876-05-01,33.436,0.943,Ahmadabad,India,23.31N,72.52E
1876-06-01,31.983,0.7809999999999999,Ahmadabad,India,23.31N,72.52E
1876-07-01,27.991999999999997,0.772,Ahmadabad,India,23.31N,72.52E
1876-08-01,26.607,0.893,Ahmadabad,India,23.31N,72.52E
1876-09-01,26.572,0.902,Ahmadabad,India,23.31N,72.52E
1876-10-01,26.392,1.229,Ahmadabad,India,23.31N,72.52E
1876-11-01,23.753,2.169,Ahmadabad,India,23.31N,72.52E
1876-12-01,20.863000000000003,0.99,Ahmadabad,India,23.31N,72.52E
1877-01-01,19.424,1.703,Ahmadabad,India,23.31N,72.52E
1877-02-01,20.39,1.95,Ahmadabad,India,23.31N,72.52E
1877-03-01,26.37,0.501,Ahmadabad,India,23.31N,72.52E
1877-04-01,29.405,0.946,Ahmadabad,India,23.31N,72.52E
1877-05-01,31.735000000000007,0.601,Ahmadabad,India,23.31N,72.52E
1877-06-01,32.168,1.895,Ahmadabad,India,23.31N,72.52E
1877-07-01,29.428,1.154,Ahmadabad,India,23.31N,72.52E
1877-08-01,29.054000000000002,0.87,Ahmadabad,India,23.31N,72.52E
1877-09-01,28.68,0.6459999999999999,Ahmadabad,India,23.31N,72.52E
1877-10-01,26.424,1.581,Ahmadabad,India,23.31N,72.52E
1877-11-01,25.599,0.967,Ahmadabad,India,23.31N,72.52E
1877-12-01,21.252,2.0980000000000003,Ahmadabad,India,23.31N,72.52E
1878-01-01,18.303,1.717,Ahmadabad,India,23.31N,72.52E
1878-02-01,22.913,0.8420000000000001,Ahmadabad,India,23.31N,72.52E
1878-03-01,27.875,0.653,Ahmadabad,India,23.31N,72.52E
1878-04-01,30.059,0.926,Ahmadabad,India,23.31N,72.52E
1878-05-01,32.289,0.642,Ahmadabad,India,23.31N,72.52E
1878-06-01,32.448,1.185,Ahmadabad,India,23.31N,72.52E
1878-07-01,29.299,0.657,Ahmadabad,India,23.31N,72.52E
1878-08-01,27.676,0.674,Ahmadabad,India,23.31N,72.52E
1878-09-01,28.698,0.545,Ahmadabad,India,23.31N,72.52E
1878-10-01,28.480999999999998,0.44,Ahmadabad,India,23.31N,72.52E
1878-11-01,23.779,0.773,Ahmadabad,India,23.31N,72.52E
1878-12-01,19.01,1.173,Ahmadabad,India,23.31N,72.52E
1879-01-01,19.788,0.423,Ahmadabad,India,23.31N,72.52E
1879-02-01,22.206000000000003,0.8540000000000001,Ahmadabad,India,23.31N,72.52E
1879-03-01,25.917,1.403,Ahmadabad,India,23.31N,72.52E
1879-04-01,31.075000000000006,2.077,Ahmadabad,India,23.31N,72.52E
1879-05-01,33.17,0.873,Ahmadabad,India,23.31N,72.52E
1879-06-01,30.465,0.862,Ahmadabad,India,23.31N,72.52E
1879-07-01,28.799,1.105,Ahmadabad,India,23.31N,72.52E
1879-08-01,26.787,0.664,Ahmadabad,India,23.31N,72.52E
1879-09-01,27.042,0.6459999999999999,Ahmadabad,India,23.31N,72.52E
1879-10-01,27.614,1.445,Ahmadabad,India,23.31N,72.52E
1879-11-01,21.938,0.474,Ahmadabad,India,23.31N,72.52E
1879-12-01,19.006,0.93,Ahmadabad,India,23.31N,72.52E
1880-01-01,20.696,0.836,Ahmadabad,India,23.31N,72.52E
1880-02-01,20.209000000000003,1.054,Ahmadabad,India,23.31N,72.52E
1880-03-01,29.254,0.907,Ahmadabad,India,23.31N,72.52E
1880-04-01,31.531,0.442,Ahmadabad,India,23.31N,72.52E
1880-05-01,32.435,0.701,Ahmadabad,India,23.31N,72.52E
1880-06-01,30.697000000000006,0.7609999999999999,Ahmadabad,India,23.31N,72.52E
1880-07-01,28.019000000000002,0.542,Ahmadabad,India,23.31N,72.52E
1880-08-01,27.318,1.085,Ahmadabad,India,23.31N,72.52E
1880-09-01,27.476999999999997,0.772,Ahmadabad,India,23.31N,72.52E
1880-10-01,27.496,0.92,Ahmadabad,India,23.31N,72.52E
1880-11-01,23.011,2.074,Ahmadabad,India,23.31N,72.52E
1880-12-01,20.646,1.4780000000000002,Ahmadabad,India,23.31N,72.52E
1881-01-01,19.883,0.57,Ahmadabad,India,23.31N,72.52E
1881-02-01,23.326,0.688,Ahmadabad,India,23.31N,72.52E
1881-03-01,25.651,0.875,Ahmadabad,India,23.31N,72.52E
1881-04-01,29.761000000000006,1.083,Ahmadabad,India,23.31N,72.52E
1881-05-01,33.418000000000006,0.428,Ahmadabad,India,23.31N,72.52E
1881-06-01,31.1,0.8859999999999999,Ahmadabad,India,23.31N,72.52E
1881-07-01,27.95,0.58,Ahmadabad,India,23.31N,72.52E
1881-08-01,26.799,0.526,Ahmadabad,India,23.31N,72.52E
1881-09-01,27.338,0.57,Ahmadabad,India,23.31N,72.52E
1881-10-01,27.021,0.41,Ahmadabad,India,23.31N,72.52E
1881-11-01,23.063,0.642,Ahmadabad,India,23.31N,72.52E
1881-12-01,20.666,0.946,Ahmadabad,India,23.31N,72.52E
1882-01-01,20.593000000000004,0.878,Ahmadabad,India,23.31N,72.52E
1882-02-01,21.006,0.611,Ahmadabad,India,23.31N,72.52E
1882-03-01,26.801,0.504,Ahmadabad,India,23.31N,72.52E
1882-04-01,30.198,0.47,Ahmadabad,India,23.31N,72.52E
1882-05-01,32.161,0.7290000000000001,Ahmadabad,India,23.31N,72.52E
1882-06-01,30.586,0.399,Ahmadabad,India,23.31N,72.52E
1882-07-01,27.474,0.908,Ahmadabad,India,23.31N,72.52E
1882-08-01,27.008000000000003,0.508,Ahmadabad,India,23.31N,72.52E
1882-09-01,27.767,0.665,Ahmadabad,India,23.31N,72.52E
1882-10-01,27.159,0.371,Ahmadabad,India,23.31N,72.52E
1882-11-01,22.658,0.96,Ahmadabad,India,23.31N,72.52E
1882-12-01,21.586,0.477,Ahmadabad,India,23.31N,72.52E
1883-01-01,19.62,0.375,Ahmadabad,India,23.31N,72.52E
1883-02-01,20.766,0.695,Ahmadabad,India,23.31N,72.52E
1883-03-01,25.319000000000003,0.637,Ahmadabad,India,23.31N,72.52E
1883-04-01,31.348000000000006,0.462,Ahmadabad,India,23.31N,72.52E
1883-05-01,32.236000000000004,0.631,Ahmadabad,India,23.31N,72.52E
1883-06-01,31.076999999999998,0.502,Ahmadabad,India,23.31N,72.52E
1883-07-01,27.791,0.748,Ahmadabad,India,23.31N,72.52E
1883-08-01,27.759,0.395,Ahmadabad,India,23.31N,72.52E
1883-09-01,27.046,0.269,Ahmadabad,India,23.31N,72.52E
1883-10-01,26.685,0.701,Ahmadabad,India,23.31N,72.52E
1883-11-01,22.06,0.521,Ahmadabad,India,23.31N,72.52E
1883-12-01,18.427,0.917,Ahmadabad,India,23.31N,72.52E
1884-01-01,18.942,0.48,Ahmadabad,India,23.31N,72.52E
1884-02-01,21.197000000000006,0.584,Ahmadabad,India,23.31N,72.52E
1884-03-01,26.69,0.648,Ahmadabad,India,23.31N,72.52E
1884-04-01,29.581999999999997,0.792,Ahmadabad,India,23.31N,72.52E
1884-05-01,32.727000000000004,0.574,Ahmadabad,India,23.31N,72.52E
1884-06-01,31.138,0.485,Ahmadabad,India,23.31N,72.52E
1884-07-01,28.123,0.867,Ahmadabad,India,23.31N,72.52E
1884-08-01,27.093000000000004,0.599,Ahmadabad,India,23.31N,72.52E
1884-09-01,26.927,0.532,Ahmadabad,India,23.31N,72.52E
1884-10-01,25.651,0.7759999999999999,Ahmadabad,India,23.31N,72.52E
1884-11-01,22.076999999999998,0.353,Ahmadabad,India,23.31N,72.52E
1884-12-01,19.022000000000002,0.894,Ahmadabad,India,23.31N,72.52E
1885-01-01,19.004,0.91,Ahmadabad,India,23.31N,72.52E
1885-02-01,19.237,0.5870000000000001,Ahmadabad,India,23.31N,72.52E
1885-03-01,26.386,0.5660000000000001,Ahmadabad,India,23.31N,72.52E
1885-04-01,28.491999999999997,0.7190000000000001,Ahmadabad,India,23.31N,72.52E
1885-05-01,30.92,0.866,Ahmadabad,India,23.31N,72.52E
1885-06-01,31.421999999999997,0.402,Ahmadabad,India,23.31N,72.52E
1885-07-01,28.759,0.527,Ahmadabad,India,23.31N,72.52E
1885-08-01,27.358,0.513,Ahmadabad,India,23.31N,72.52E
1885-09-01,27.878,0.623,Ahmadabad,India,23.31N,72.52E
1885-10-01,27.691000000000006,0.6940000000000001,Ahmadabad,India,23.31N,72.52E
1885-11-01,24.508000000000003,0.6559999999999999,Ahmadabad,India,23.31N,72.52E
1885-12-01,19.894000000000002,1.108,Ahmadabad,India,23.31N,72.52E
1886-01-01,18.910999999999998,0.628,Ahmadabad,India,23.31N,72.52E
1886-02-01,20.788,0.733,Ahmadabad,India,23.31N,72.52E
1886-03-01,26.02,0.7929999999999999,Ahmadabad,India,23.31N,72.52E
1886-04-01,30.513,0.396,Ahmadabad,India,23.31N,72.52E
1886-05-01,33.606,0.6459999999999999,Ahmadabad,India,23.31N,72.52E
1886-06-01,30.926,0.359,Ahmadabad,India,23.31N,72.52E
1886-07-01,27.818,0.588,Ahmadabad,India,23.31N,72.52E
1886-08-01,26.92,0.545,Ahmadabad,India,23.31N,72.52E
1886-09-01,27.605,0.929,Ahmadabad,India,23.31N,72.52E
1886-10-01,28.19,0.967,Ahmadabad,India,23.31N,72.52E
1886-11-01,24.517,0.6859999999999999,Ahmadabad,India,23.31N,72.52E
1886-12-01,20.294,0.952,Ahmadabad,India,23.31N,72.52E
1887-01-01,18.903,1.202,Ahmadabad,India,23.31N,72.52E
1887-02-01,21.467,0.8370000000000001,Ahmadabad,India,23.31N,72.52E
1887-03-01,26.463,0.852,Ahmadabad,India,23.31N,72.52E
1887-04-01,30.746,0.518,Ahmadabad,India,23.31N,72.52E
1887-05-01,32.848000000000006,0.563,Ahmadabad,India,23.31N,72.52E
1887-06-01,30.596999999999998,0.556,Ahmadabad,India,23.31N,72.52E
1887-07-01,27.291,0.518,Ahmadabad,India,23.31N,72.52E
1887-08-01,26.415,0.447,Ahmadabad,India,23.31N,72.52E
1887-09-01,27.279,0.618,Ahmadabad,India,23.31N,72.52E
1887-10-01,26.94,0.524,Ahmadabad,India,23.31N,72.52E
1887-11-01,23.721999999999998,0.8959999999999999,Ahmadabad,India,23.31N,72.52E
1887-12-01,20.079,1.014,Ahmadabad,India,23.31N,72.52E
1888-01-01,17.805999999999997,1.214,Ahmadabad,India,23.31N,72.52E
